
num_topics;timepoint;rank;term;probability;
12;3;29;complexity;3.1399609764983985E-4;
12;3;30;respect;3.028466458147016E-4;
12;3;31;scale;2.918072722939161E-4;
12;3;32;influence;2.8905169801065245E-4;
12;3;33;factor;2.6595192462752705E-4;
12;3;34;landscape;2.5100517538031005E-4;
12;3;35;element;2.4016412840488589E-4;
12;3;36;dimension;2.2545296538526138E-4;
12;3;37;mosaic;2.068333833844666E-4;
12;3;38;pattern;1.8308830143430187E-4;
12;3;39;context;1.7796102363356803E-4;
12;3;40;relation;1.6709951914753687E-4;
12;3;41;term;1.5145015455344504E-4;
12;3;42;effect;1.4405606411891785E-4;
12;3;43;covariance;1.4265078176761679E-4;
12;3;44;spatial;1.4220882244630003E-4;
12;3;45;configuration;1.410539664545889E-4;
12;3;46;relationship;1.3946121835178653E-4;
12;3;47;patchiness;1.357946146644125E-4;
12;3;48;irrespective;1.2697644006680887E-4;
12;3;49;fine;1.1476603273039295E-4;
13;0;0;isolate;0.1677750810249147;
13;0;1;enzyme;0.07532652112583056;
13;0;2;profile;0.03841412686242441;
13;0;3;chromosome;0.03212804353067025;
13;0;4;electrophoresis;0.02997028164900082;
13;0;5;gel;0.02646148498468289;
13;0;6;pathogen;0.019743301691930053;
13;0;7;strain;0.019376699334533228;
13;0;8;states;0.017564912056908397;
13;0;9;united;0.016881211855564765;
13;0;10;rhizobium;0.014760597198874003;
13;0;11;coli;0.014724139340723344;
13;0;12;cluster;0.014443785877475798;
13;0;13;chromosomal;0.013949355116377318;
13;0;14;relatedness;0.010688594934021228;
13;0;15;serotypes;0.009405844759571083;
13;0;16;plasmid;0.008851786286914463;
13;0;17;escherichia;0.008359689447531257;
13;0;18;digestion;0.008041859029053303;
13;0;19;dehydrogenase;0.00800977987141878;
13;0;20;serotype;0.0070730676247690305;
13;0;21;homology;0.006791183854216343;
13;0;22;virulence;0.006660578075989252;
13;0;23;biotype;0.006423732139801841;
13;0;24;fingerprint;0.006389718913869763;
13;0;25;nodule;0.006280862293787213;
13;0;26;salmonella;0.0062630624764851974;
13;0;27;plasmids;0.006034580126057646;
13;0;28;phage;0.00598053051542812;
13;0;29;endonuclease;0.0059555423833201;
13;0;30;endonucleases;0.005908879851270822;
13;0;31;pylorus;0.005723098067622473;
13;0;32;pfge;0.005623190902246573;
13;0;33;characterization;0.005494877414107787;
13;0;34;bacillus;0.005369910700120031;
13;0;35;pathogenicity;0.005271607154591591;
13;0;36;burgdorferi;0.005263510917946704;
13;0;37;compatibility;0.005242158174918571;
13;0;38;serogroup;0.0052062002912180464;
13;0;39;genotype;0.004992627273798729;
13;0;40;us;0.004661952160519738;
13;0;41;ecori;0.004655672082730749;
13;0;42;outbreak;0.004624282755202985;
13;0;43;streptococcus;0.004544139037454668;
13;0;44;sensu;0.00453859856820242;
13;0;45;polyacrylamide;0.004482819848924822;
13;0;46;pseudomonas;0.0043956362128228675;
13;0;47;pneumoniae;0.00423379298900572;
13;0;48;bradyrhizobium;0.003965671822654766;
13;0;49;dna-dna;0.003702311221084923;
13;1;0;strain;0.19856852982953996;
13;1;1;isolate;0.14561734828621165;
13;1;2;genotype;0.06257252468610353;
13;1;3;profile;0.03355769777514815;
13;1;4;enzyme;0.032961897691719234;
13;1;5;electrophoresis;0.019155871588218423;
13;1;6;gel;0.016224286381653824;
13;1;7;states;0.015580938544713967;
13;1;8;united;0.015038781214710641;
13;1;9;fingerprint;0.015023149012401529;
13;1;10;pathogen;0.011454071759654738;
13;1;11;race;0.010970000051504124;
13;1;12;reference;0.009889615616276838;
13;1;13;pylorus;0.009243191985569289;
13;1;14;coli;0.008995354514144812;
13;1;15;rhizobium;0.00672895784143948;
13;1;16;pfge;0.0066473832366715745;
13;1;17;plasmid;0.006377366762332137;
13;1;18;nodule;0.00635200352559793;
13;1;19;outbreak;0.005821007047445537;
13;1;20;serotype;0.005736677895782731;
13;1;21;bacillus;0.005723286932974962;
13;1;22;serotypes;0.005580371096785474;
13;1;23;characterization;0.005419563509912681;
13;1;24;virulence;0.005177339317199392;
13;1;25;sensu;0.0050605252334127914;
13;1;26;digestion;0.005050126431841734;
13;1;27;plasmids;0.0049765868221606;
13;1;28;pseudomonas;0.004970543940965396;
13;1;29;escherichia;0.0046239544427825975;
13;1;30;streptococcus;0.003935111744225353;
13;1;31;tomato;0.0038995465571638466;
13;1;32;pathogenicity;0.003897207531007564;
13;1;33;burgdorferi;0.0038275667155615875;
13;1;34;biotype;0.003504988638545435;
13;1;35;cluster;0.003410150001310771;
13;1;36;relatedness;0.0033915813209311994;
13;1;37;endonucleases;0.0033206889583740178;
13;1;38;tick;0.0032573998300445555;
13;1;39;restriction;0.0031539425675747427;
13;1;40;borrelia;0.003085563439158989;
13;1;41;pulsed-field;0.0030115812678710467;
13;1;42;homology;0.0029197917025194633;
13;1;43;japan;0.002910757274110579;
13;1;44;serogroup;0.0028685488622224153;
13;1;45;region;0.002830488407675775;
13;1;46;ribotypes;0.0026911760166320785;
13;1;47;helicobacter;0.002672173747927051;
13;1;48;epidemiology;0.002598546574673137;
13;1;49;dna;0.002587691793618629;
13;2;0;region;0.281800191488113;
13;2;1;lineage;0.05241104119621045;
13;2;2;haplotypes;0.04600744719744915;
13;2;3;europe;0.03820491907741075;
13;2;4;mtdna;0.034707655387745256;
13;2;5;expansion;0.02396710533074152;
13;2;6;china;0.023422035773904552;
13;2;7;sub;0.023144502491974233;
13;2;8;migration;0.021533530511991177;
13;2;9;breed;0.02048179164441013;
13;2;10;haplotype;0.02033332730403193;
13;2;11;asia;0.019744525814582376;
13;2;12;states;0.019523644685122292;
13;2;13;united;0.018924289940860397;
13;2;14;japan;0.015536161069276638;
13;2;15;dna;0.01414836796086008;
13;2;16;east;0.012564234915145422;
13;2;17;origin;0.01175908671284207;
13;2;18;continent;0.008902403344411579;
13;2;19;cave;0.007530491251916396;
13;2;20;taiwan;0.0062744653549037365;
13;2;21;southeast;0.005749375722885364;
13;2;22;russia;0.00536587404524601;
13;2;23;individual;0.005171037156705893;
13;2;24;route;0.005057408909795226;
13;2;25;bear;0.004519730096882443;
13;2;26;korea;0.004079368834334459;
13;2;27;haplogroups;0.004012242367756892;
13;2;28;haplogroup;0.0038582521844774654;
13;2;29;turtle;0.0037636388888461648;
13;2;30;african;0.0036494456486661333;
13;2;31;central;0.0036205765422898046;
13;2;32;ancestry;0.0036101787233847873;
13;2;33;admixture;0.003206109726569726;
13;2;34;mismatch;0.0031438723700719373;
13;2;35;contact;0.0030660199245654304;
13;2;36;str;0.0029664242729424087;
13;2;37;homogeneity;0.0027885152312041167;
13;2;38;restriction;0.0027720449002618585;
13;2;39;us;0.002744597074611303;
13;2;40;mitochondrial;0.0026771138135857227;
13;2;41;portuguese;0.0025895996254201884;
13;2;42;asian;0.0025339726255566635;
13;2;43;wolf;0.0024295456850349827;
13;2;44;seal;0.002319515387086296;
13;2;45;mus;0.0020459460097445948;
13;2;46;siberia;0.0020391667713076447;
13;2;47;group;0.002030740041293862;
13;2;48;russian;0.0019647937519684344;
13;2;49;phylogeography;0.001935801163898718;
13;3;0;group;0.2874751089666742;
13;3;1;region;0.2734186888115981;
13;3;2;individual;0.05142128948293292;
13;3;3;china;0.04936063671775047;
13;3;4;asia;0.02315417891624765;
13;3;5;japan;0.01620505578400371;
13;3;6;states;0.015343198463281133;
13;3;7;united;0.015059865313154747;
13;3;8;cave;0.0075359151579896455;
13;3;9;southeast;0.007375297784589116;
13;3;10;thailand;0.007138432960769582;
13;3;11;taiwan;0.006251186457811741;
13;3;12;turtle;0.005924760587205716;
13;3;13;korea;0.005751192812698864;
13;3;14;ancestry;0.005562269892421531;
13;3;15;difference;0.005482769074940736;
13;3;16;route;0.0051302955980872915;
13;3;17;origin;0.004817818725145879;
13;3;18;bear;0.004788165147127385;
13;3;19;russia;0.00406488836030135;
13;3;20;haplogroups;0.003990666577514353;
13;3;21;portugal;0.0038914400385364994;
13;3;22;fox;0.003721743640305484;
13;3;23;haplogroup;0.0036740855764997612;
13;3;24;shark;0.0034072866780737896;
13;3;25;philippine;0.003337784551545713;
13;3;26;northeast;0.0031592172113426857;
13;3;27;indonesia;0.003105566911714884;
13;3;28;str;0.0027446739244052828;
13;3;29;portuguese;0.002417703877910979;
13;3;30;asian;0.0023511352085441497;
13;3;31;homogeneity;0.002339874461460939;
13;3;32;siberia;0.002272731197531359;
13;3;33;vietnam;0.0021278951081510405;
13;3;34;seal;0.0019429807810792696;
13;3;35;mongolia;0.0019105330348888217;
13;3;36;chinese;0.0018585846904794019;
13;3;37;siberian;0.0018100568958991877;
13;3;38;russian;0.0016753268473412148;
13;3;39;finding;0.001636481121482595;
13;3;40;us;0.0014529068575399773;
13;3;41;thai;0.0014325259419151267;
13;3;42;americans;0.0013761011940329078;
13;3;43;admixture;0.0013280281909874615;
13;3;44;mus;0.0013031250690357953;
13;3;45;indonesian;0.00123701507364414;
13;3;46;singapore;0.0012051683647686382;
13;3;47;musculus;0.001132492865959994;
13;3;48;fur;0.0011067029490202634;
13;3;49;sichuan;0.001093264614304267;
14;0;0;change;0.15927436465004055;
14;0;1;time;0.11437096896836174;
14;0;2;period;0.06543414905441952;
14;0;3;increase;0.056077478489913964;
14;0;4;reef;0.04517212888135264;
14;0;5;reduction;0.02803423043317388;
14;0;6;cycle;0.02614550489991284;
14;0;7;decrease;0.02192249500848327;
14;0;8;recovery;0.02155285475448747;
14;0;9;phase;0.02096363518853125;
14;0;10;decline;0.019808879147672098;
14;0;11;climate;0.019314870258951806;
14;0;12;algae;0.018787115309266904;
14;0;13;recruitment;0.01854680021418281;
14;0;14;transition;0.014152174383782473;
14;0;15;barrier;0.013088857280580637;
14;0;16;magnitude;0.01261796104871706;
14;0;17;shift;0.011749730204203099;
14;0;18;damage;0.011402895096382315;
14;0;19;exposure;0.010589990674119932;
14;0;20;coral;0.007961857118446786;
14;0;21;century;0.007588441838651609;
14;0;22;duration;0.0061971299834516266;
14;0;23;hurricane;0.00585567501462227;
14;0;24;trend;0.005722148112191719;
14;0;25;settlement;0.004885009738195613;
14;0;26;timing;0.004714039948812355;
14;0;27;event;0.004696526904116811;
14;0;28;place;0.004618455209688324;
14;0;29;storm;0.004502223018835914;
14;0;30;perturbation;0.004337708784988233;
14;0;31;wave;0.004207267045165549;
14;0;32;warming;0.0036889994848961025;
14;0;33;death;0.0035803275082586725;
14;0;34;episode;0.0034415132708827145;
14;0;35;red;0.003258487983299264;
14;0;36;caribbean;0.003180165625677394;
14;0;37;holocene;0.003075041136775398;
14;0;38;panama;0.0030002909850532188;
14;0;39;recruit;0.002912585803776938;
14;0;40;response;0.0028387910615226804;
14;0;41;past;0.002820206978765972;
14;0;42;today;0.0027172172288609936;
14;0;43;sessile;0.0026842283104082185;
14;0;44;coverage;0.0025910009778491896;
14;0;45;decade;0.0025752156520608255;
14;0;46;weather;0.0020125735555456747;
14;0;47;seaweed;0.001991972350872789;
14;0;48;thousand;0.0019771497333570002;
14;0;49;fluctuation;0.0019397367713190772;
14;1;0;time;0.13980663355308048;
14;1;1;period;0.08952386868846446;
14;1;2;reef;0.05466645564423121;
14;1;3;event;0.04562128021214596;
14;1;4;reduction;0.03673798667359662;
14;1;5;cycle;0.03569862879635064;
14;1;6;trend;0.029756817904088594;
14;1;7;decline;0.028545727608932207;
14;1;8;phase;0.022807200077523015;
14;1;9;algae;0.022755418184163;
14;1;10;recovery;0.02213071093588075;
14;1;11;recruitment;0.021942958240939725;
14;1;12;decrease;0.021217605368922143;
14;1;13;transition;0.017318915383646667;
14;1;14;century;0.015169188208602573;
14;1;15;exposure;0.014243736681676644;
14;1;16;place;0.014058318420517319;
14;1;17;damage;0.013332241558518886;
14;1;18;barrier;0.012996788376545658;
14;1;19;magnitude;0.012544976154031941;
14;1;20;coral;0.01148487875166978;
14;1;21;increase;0.01051862272415963;
14;1;22;duration;0.009338748773581857;
14;1;23;decade;0.007437451716727746;
14;1;24;perturbation;0.007129180414792595;
14;1;25;timing;0.007111465060959144;
14;1;26;death;0.006685214380880135;
14;1;27;settlement;0.006343269179355031;
14;1;28;holocene;0.006137118172602599;
14;1;29;today;0.0058539185755969204;
14;1;30;fluctuation;0.0053346019930556165;
14;1;31;episode;0.005272107981060162;
14;1;32;red;0.0044874126075412114;
14;1;33;coverage;0.004485546232129478;
14;1;34;past;0.00436496547163591;
14;1;35;seaweed;0.003798143060410862;
14;1;36;wave;0.0034001082827483232;
14;1;37;warming;0.0033662295125210795;
14;1;38;storm;0.0032070139770059335;
14;1;39;direction;0.0031555641107553728;
14;1;40;change;0.0031286333474139236;
14;1;41;hurricane;0.0030877889325925953;
14;1;42;thousand;0.003002671159418773;
14;1;43;panama;0.0029178681936532875;
14;1;44;colonisation;0.0028391629675110545;
14;1;45;history;0.002827452922443403;
14;1;46;caribbean;0.002746818352030227;
14;1;47;sessile;0.0026820496016956175;
14;1;48;impact;0.0025622615307981738;
14;1;49;1970s;0.002531743710512634;
14;2;0;time;0.14577499152667048;
14;2;1;period;0.07978282685532018;
14;2;2;history;0.06367921912534963;
14;2;3;event;0.056075740115025835;
14;2;4;life;0.044762121474573216;
14;2;5;reef;0.0384829112446657;
14;2;6;cycle;0.029628308690735756;
14;2;7;recovery;0.02377356571060788;
14;2;8;impact;0.023560422203665558;
14;2;9;phase;0.023247353067242488;
14;2;10;century;0.017434469964085483;
14;2;11;decade;0.017250243839180654;
14;2;12;algae;0.01691717332382501;
14;2;13;exposure;0.016240924800928147;
14;2;14;transition;0.015197201194880883;
14;2;15;barrier;0.015193630272199934;
14;2;16;place;0.012787450738864801;
14;2;17;magnitude;0.011753608255013717;
14;2;18;damage;0.011432935614353504;
14;2;19;coral;0.009430124310255111;
14;2;20;duration;0.00838076566938762;
14;2;21;coverage;0.008120260857635411;
14;2;22;fluctuation;0.008095094646099593;
14;2;23;settlement;0.007684261522288964;
14;2;24;direction;0.006602083486456465;
14;2;25;past;0.006296955603003929;
14;2;26;color;0.005829797577867271;
14;2;27;timing;0.005737068003143148;
14;2;28;perturbation;0.005259228163377082;
14;2;29;decline;0.005219665289128653;
14;2;30;today;0.004992792033217281;
14;2;31;panama;0.004959233928862569;
14;2;32;opportunity;0.0042533558323931;
14;2;33;warming;0.003998244056978806;
14;2;34;thousand;0.0037691566605992707;
14;2;35;increase;0.003353794122977963;
14;2;36;associate;0.003227801576337029;
14;2;37;episode;0.003156233161263699;
14;2;38;storm;0.0030847921447150206;
14;2;39;wave;0.0026899787097252196;
14;2;40;nino;0.0025511118378385607;
14;2;41;fringe;0.002376748266696594;
14;2;42;recruit;0.002372424146409378;
14;2;43;oscillation;0.0023502325459463782;
14;2;44;era;0.002291682534445297;
14;2;45;1970s;0.0022521341527185815;
14;2;46;million;0.0021227454596226187;
14;2;47;science;0.0021087603837300784;
14;2;48;1960s;0.0020735980338265144;
14;2;49;great;0.0020367884517049346;
14;3;0;development;0.09061341576673282;
14;3;1;research;0.07843759017619707;
14;3;2;production;0.07300152117771247;
14;3;3;knowledge;0.050953898808183046;
14;3;4;understanding;0.034328169281840536;
14;3;5;program;0.029962070916750624;
14;3;6;potential;0.029436937961227413;
14;3;7;contribution;0.026987081242022364;
14;3;8;effort;0.026846709949620788;
14;3;9;review;0.024885101199329025;
14;3;10;light;0.022743588442706582;
14;3;11;product;0.0213914493475409;
14;3;12;decade;0.020952066455171364;
14;3;13;opportunity;0.01589405720998616;
14;3;14;focus;0.014632195600326135;
14;3;15;literature;0.014621079356377653;
14;3;16;work;0.014576348931235484;
14;3;17;technology;0.014348311632074227;
14;3;18;discovery;0.014315148024050244;
14;3;19;science;0.014197249930456962;
14;3;20;article;0.014170456639568823;
14;3;21;challenge;0.013037127897527956;
14;3;22;link;0.012601177714347971;
14;3;23;advance;0.009848944370981843;
14;3;24;nature;0.009682346500432744;
14;3;25;soybean;0.008973360817562268;
14;3;26;progress;0.008483535448219998;
14;3;27;color;0.0075037228619734804;
14;3;28;researcher;0.0075022972900633264;
14;3;29;transformation;0.0074213670516936284;
14;3;30;implication;0.007378764989277149;
14;3;31;direction;0.006653501643284807;
14;3;32;gain;0.0065495888650478375;
14;3;33;issue;0.005874889662378627;
14;3;34;century;0.005579734970740315;
14;3;35;emphasis;0.005445117191802959;
14;3;36;foundation;0.0051333438989282784;
14;3;37;overview;0.005007863008956865;
14;3;38;future;0.004933596715639392;
14;3;39;medicine;0.004085966423787239;
14;3;40;topic;0.0038160134529352198;
14;3;41;university;0.0034933049981739303;
14;3;42;thousand;0.0034185629714367236;
14;3;43;insight;0.003057884322559332;
14;3;44;genetics;0.002977462057169683;
14;3;45;possibility;0.0027639485156635353;
14;3;46;publication;0.0027337554291598917;
14;3;47;biotechnology;0.0025299240410343437;
14;3;48;contributor;0.002309872386300962;
14;3;49;prospect;0.0022315296208931714;
15;0;0;area;0.34588601313798945;
15;0;1;variability;0.0857234381590047;
15;0;2;gradient;0.0566296828081275;
15;0;3;species;0.03800517288377505;
15;0;4;trend;0.03062082334467391;
15;0;5;nematode;0.027219626592036222;
15;0;6;present;0.02086224944275826;
15;0;7;biota;0.018589451180156282;
15;0;8;sand;0.01854765338661548;
15;0;9;high;0.01451048191537112;
15;0;10;characteristic;0.013244088196024947;
15;0;11;desert;0.012821100355636543;
15;0;12;moisture;0.012687474906435226;
15;0;13;matter;0.008059739847255179;
15;0;14;axis;0.007762902354173478;
15;0;15;table;0.007386849162217327;
15;0;16;type;0.007201053098320408;
15;0;17;soil;0.0069057560844865635;
15;0;18;dispersion;0.006598822862654539;
15;0;19;living;0.0047103126175666934;
15;0;20;texture;0.00426224611759894;
15;0;21;horizon;0.00410240045404536;
15;0;22;collembola;0.0037525224942660212;
15;0;23;document;0.003388381178868936;
15;0;24;clay;0.0032851925954902697;
15;0;25;low;0.003114956785103336;
15;0;26;acidity;0.0028757637150255404;
15;0;27;content;0.002874475661426757;
15;0;28;close;0.0022885153281281476;
15;0;29;live;0.0022145146923726973;
15;0;30;modem;0.0021099331805107258;
15;0;31;occupation;0.0020143071275726637;
15;0;32;occur;0.002004276763011533;
15;0;33;suggest;0.0019555261330243185;
15;0;34;paucity;0.0019345955353658902;
15;0;35;terrestrial;0.0018300170412750602;
15;0;36;taxonomic;0.001775519895620769;
15;0;37;occurrence;0.0017734792213534084;
15;0;38;g;0.001699714471445027;
15;0;39;include;0.0016604244774408813;
15;0;40;provide;0.0015835438508663203;
15;0;41;basis;0.0015800970654517817;
15;0;42;identify;0.0015645379420912767;
15;0;43;mark;0.0015639290536566901;
15;0;44;similar;0.0013758493905551197;
15;0;45;long;0.001374244710829079;
15;0;46;relate;0.001371981820679265;
15;0;47;represent;0.001348116292247235;
15;0;48;small;0.0012694062595434955;
15;0;49;vary;0.0012507849059127136;
15;1;0;type;0.280593858101865;
15;1;1;soil;0.22980664443386337;
15;1;2;characteristic;0.06509379820329966;
15;1;3;nematode;0.03095112288177378;
15;1;4;present;0.021761911852181612;
15;1;5;matter;0.01742985044165876;
15;1;6;biota;0.015879695474750696;
15;1;7;sand;0.01555781802221183;
15;1;8;high;0.015313629961434313;
15;1;9;moisture;0.009367144297452869;
15;1;10;content;0.0064950040844442124;
15;1;11;low;0.006360641766744587;
15;1;12;collembola;0.005493685155073708;
15;1;13;document;0.005052005428346058;
15;1;14;table;0.004883070774239359;
15;1;15;species;0.003852014580025771;
15;1;16;living;0.0033846627781101315;
15;1;17;suggest;0.003308084361098523;
15;1;18;dispersion;0.0032575985374947;
15;1;19;texture;0.0031315881717515364;
15;1;20;clay;0.0030374437166046974;
15;1;21;live;0.002834502052745402;
15;1;22;occurrence;0.00281569543984354;
15;1;23;include;0.0027434226384106435;
15;1;24;horizon;0.0027157231702888912;
15;1;25;basis;0.0025872570979127594;
15;1;26;occupation;0.0025581984466588256;
15;1;27;close;0.0024980196525396254;
15;1;28;g;0.0024367063697652474;
15;1;29;provide;0.002376522486335995;
15;1;30;paucity;0.002219944685166586;
15;1;31;taxonomic;0.0020596277837635927;
15;1;32;occur;0.002018374085196946;
15;1;33;area;0.0020057103333374036;
15;1;34;trend;0.0019964613310863625;
15;1;35;form;0.0019605465354349005;
15;1;36;acidity;0.0019581502526476715;
15;1;37;interpretation;0.0018691191534987886;
15;1;38;identify;0.0018256704309189207;
15;1;39;property;0.0018115816056182487;
15;1;40;series;0.0017281047348351555;
15;1;41;vary;0.0016905404639817791;
15;1;42;taxon;0.0016749800905743793;
15;1;43;resolution;0.0016526503615993241;
15;1;44;relate;0.0016460842390485881;
15;1;45;variability;0.0016162009118036117;
15;1;46;compare;0.0016123379668786819;
15;1;47;small;0.0016048644191791039;
15;1;48;represent;0.0015570675536702746;
15;1;49;spp;0.0015342248641203127;
15;2;0;taxon;0.17500075338688073;
15;2;1;form;0.08593002299976958;
15;2;2;occurrence;0.05157408300593225;
15;2;3;spp;0.046148676346218276;
15;2;4;pollen;0.031125682398120347;
15;2;5;end;0.023967824354686765;
15;2;6;series;0.023422902405260786;
15;2;7;present;0.021908929183129137;
15;2;8;g;0.018256739124866243;
15;2;9;resolution;0.01618492541328144;
15;2;10;biota;0.01571753988646128;
15;2;11;high;0.015298339284067859;
15;2;12;characteristic;0.013880823440204897;
15;2;13;interpretation;0.01080190253195689;
15;2;14;basis;0.010639295602847858;
15;2;15;low;0.008953023343456979;
15;2;16;setting;0.0073823297935979105;
15;2;17;appearance;0.0072488314675181005;
15;2;18;suggest;0.0061475847369489595;
15;2;19;document;0.005863573787118581;
15;2;20;beginning;0.005728841214691076;
15;2;21;biotope;0.005534566697428448;
15;2;22;trace;0.00543795069263691;
15;2;23;table;0.005284686395607549;
15;2;24;disparity;0.004791134729994166;
15;2;25;collembola;0.004784015607030386;
15;2;26;holocene;0.004656198203401355;
15;2;27;bone;0.004611214535258821;
15;2;28;include;0.004389359334572387;
15;2;29;base;0.0042805105034255985;
15;2;30;remain;0.004278469186808183;
15;2;31;dispersion;0.004239626937703429;
15;2;32;cavity;0.004139807457817438;
15;2;33;provide;0.0039676075427815165;
15;2;34;living;0.003798663441655438;
15;2;35;proxy;0.003490609207424455;
15;2;36;bv;0.0033943160374185605;
15;2;37;rise;0.0033504855612224013;
15;2;38;vary;0.0032729681979292097;
15;2;39;place;0.003127716792125035;
15;2;40;compare;0.0030900005811440303;
15;2;41;reveal;0.0030607815106148215;
15;2;42;skeleton;0.0030106116948124275;
15;2;43;occur;0.003000537019001247;
15;2;44;occupation;0.0029338521279592524;
15;2;45;modem;0.002928950825831721;
15;2;46;close;0.002861864338255981;
15;2;47;disappearance;0.002855775054604789;
15;2;48;paucity;0.0028367081534043208;
15;2;49;represent;0.0027363865672572524;
15;3;0;fauna;0.05688264461102725;
15;3;1;age;0.04153079826990022;
15;3;2;record;0.039001623715046854;
15;3;3;formation;0.03610683848015345;
15;3;4;base;0.024114450798250798;
15;3;5;nest;0.022015313490865857;
15;3;6;end;0.02006386185043816;
15;3;7;ant;0.019645794184267037;
15;3;8;section;0.01870897357316057;
15;3;9;fossil;0.017561329180314625;
15;3;10;interval;0.017463016101320023;
15;3;11;place;0.016366282592147837;
15;3;12;middle;0.01545193562985411;
15;3;13;g;0.014552841679515618;
15;3;14;biota;0.014128899065588655;
15;3;15;rock;0.013643118822880733;
15;3;16;margin;0.01195999438429874;
15;3;17;setting;0.011076206831537962;
15;3;18;rise;0.01026042517540682;
15;3;19;time;0.00988600656526877;
15;3;20;preservation;0.009861539368377017;
15;3;21;high;0.009367444050866407;
15;3;22;deposit;0.008825597262346488;
15;3;23;miocene;0.007859085719351433;
15;3;24;today;0.00734562779925041;
15;3;25;appearance;0.0067688031160447575;
15;3;26;low;0.006181891415806447;
15;3;27;bone;0.006175965823714229;
15;3;28;document;0.005974487254460186;
15;3;29;bv;0.0058233009760964944;
15;3;30;suggest;0.005617323354337576;
15;3;31;cretaceous;0.005557110500289573;
15;3;32;early;0.005499390560858002;
15;3;33;proxy;0.005321723829568373;
15;3;34;tooth;0.005102590127683569;
15;3;35;trace;0.004827782627799348;
15;3;36;beginning;0.004792634589880482;
15;3;37;disparity;0.004528393672744251;
15;3;38;cavity;0.004437114505296752;
15;3;39;material;0.0043906543865868675;
15;3;40;holocene;0.004332510988856512;
15;3;41;include;0.004322510116420354;
15;3;42;carbonate;0.004321844501116118;
15;3;43;lower;0.004315565105438434;
15;3;44;comparison;0.004309044901515354;
15;3;45;biotope;0.004156420632361713;
15;3;46;provide;0.004049803166131253;
15;3;47;replacement;0.003939324567250053;
15;3;48;canyon;0.003918716900743335;
15;3;49;episode;0.0038706686851728792;
16;0;0;diversity;0.8405481839962656;
16;0;1;location;0.04052577854785857;
16;0;2;number;0.006046957657186096;
16;0;3;site;0.0018347115560403866;
16;0;4;structure;0.0018000713067563956;
16;0;5;subset;5.141075876079296E-4;
16;0;6;snps;3.814885187654411E-4;
16;0;7;est;2.940758002137969E-4;
16;0;8;ests;1.7534651767787176E-4;
16;0;9;utility;1.603329447702396E-4;
16;0;10;latifolia;1.0879730435481107E-4;
16;0;11;sri;1.0783459851598104E-4;
16;0;12;basis;9.876561896064488E-5;
16;0;13;mapping;9.740928727130873E-5;
16;0;14;lanka;9.592010045179439E-5;
16;0;15;component;9.516398467333241E-5;
16;0;16;snp;9.396604402324692E-5;
16;0;17;redundancy;8.607728521310331E-5;
16;0;18;information;8.552874839491925E-5;
16;0;19;variance;8.180452483942902E-5;
16;0;20;core;7.965107700337593E-5;
16;0;21;set;7.925397410728599E-5;
16;0;22;base;7.633225269594755E-5;
16;0;23;matrix;7.504767347741591E-5;
16;0;24;map;6.341266202367635E-5;
16;0;25;variation;6.335986127077735E-5;
16;0;26;correlation;6.201613281955975E-5;
16;0;27;phenotypic;6.185590442874069E-5;
16;0;28;factor;6.143456090379877E-5;
16;0;29;pca;6.036090082326281E-5;
16;0;30;rapid;5.902249001481295E-5;
16;0;31;tag;5.6796605292519255E-5;
16;0;32;grouping;5.536161911848981E-5;
16;0;33;variability;5.0903748129350906E-5;
16;0;34;purpose;5.045135264138985E-5;
16;0;35;site;4.9999999999999996E-5;
16;0;36;site;4.9E-5;
16;0;37;site;4.8E-5;
16;0;38;site;4.7E-5;
16;0;39;site;4.6E-5;
16;0;40;site;4.4999999999999996E-5;
16;0;41;identification;4.4799705151711676E-5;
16;0;42;site;4.4E-5;
16;0;43;principal;4.3760630141996974E-5;
16;0;44;site;4.2999999999999995E-5;
16;0;45;site;4.2E-5;
16;0;46;citrus;4.101301920829169E-5;
16;0;47;site;4.1E-5;
16;0;48;site;3.9999999999999996E-5;
16;0;49;communis;3.9982647918786356E-5;
16;1;0;site;0.31511897911353043;
16;1;1;number;0.27354038720400353;
16;1;2;structure;0.22637032829720166;
16;1;3;location;0.047343582585145066;
16;1;4;diversity;0.0068286246133805375;
16;1;5;subset;0.005952470116163405;
16;1;6;snps;0.0027858618279243685;
16;1;7;est;0.00202452535194391;
16;1;8;utility;0.0012994619302532581;
16;1;9;ests;0.0012585701550102569;
16;1;10;variation;0.0012549933565475643;
16;1;11;component;0.0010248305470600787;
16;1;12;correlation;9.958967205332722E-4;
16;1;13;set;9.632707818208536E-4;
16;1;14;variance;9.180359563257453E-4;
16;1;15;mapping;8.734016742332566E-4;
16;1;16;sri;8.626081720959191E-4;
16;1;17;latifolia;8.29745940345368E-4;
16;1;18;variability;8.292507298540217E-4;
16;1;19;base;8.087966760475106E-4;
16;1;20;core;8.011238529018856E-4;
16;1;21;matrix;7.875867772515694E-4;
16;1;22;lanka;7.624253163882738E-4;
16;1;23;basis;7.215109522730023E-4;
16;1;24;map;6.958503048508462E-4;
16;1;25;redundancy;6.588016863066865E-4;
16;1;26;information;6.142822775743441E-4;
16;1;27;snp;6.136787347853698E-4;
16;1;28;collection;5.778443593695013E-4;
16;1;29;tag;4.93194469618666E-4;
